player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
608371,Lucas Sims,25.7,464,106,34,3.639805194805195,0.32786885245901637,0.009433962264150943,0.0,0.0,0.0,,
622088,Tejay Antone,35.0,593,140,45,3.4754285714285715,0.30864197530864196,0.04285714285714286,0.0,0.0,0.0,,
461325,Tyler Clippard,25.7,416,123,26,3.456103896103896,0.26424870466321243,0.04878048780487805,0.0,0.0,0.0,,
605538,Matt Wisler,25.3,453,113,35,4.309868421052632,0.3073170731707317,0.017699115044247787,0.0,0.0,0.0,,
543243,Sonny Gray,55.7,968,247,72,2.84185628742515,0.27906976744186046,0.020242914979757085,4.0,0.0,0.0,,
448179,Rich Hill,37.7,619,205,31,4.518362831858408,0.15151515151515152,0.04878048780487805,1.0,0.0,0.0,,
641447,Daniel Castano,29.0,474,171,12,5.044310344827586,0.1794871794871795,0.03508771929824561,2.0,0.0,0.0,,
656793,Nick Nelson,20.7,374,112,18,3.888951612903226,0.2640449438202247,0.05357142857142857,0.0,0.0,0.0,,
656547,Jonathan Holder,21.7,397,126,14,4.812307692307692,0.21465968586387435,0.047619047619047616,0.0,0.0,0.0,,
570632,José Ureña,23.0,396,124,15,5.507173913043479,0.24338624338624337,0.056451612903225805,0.0,0.0,0.0,,
642152,Lou Trivino,22.7,370,108,26,3.600514705882353,0.2616279069767442,0.05555555555555555,0.0,0.0,0.0,,
670990,Yohan Ramírez,20.3,420,96,26,6.180163934426229,0.2727272727272727,0.03125,0.0,0.0,0.0,,
593423,Frankie Montas,52.7,914,261,60,3.8214240506329116,0.25970873786407767,0.04597701149425287,3.0,0.0,0.0,,
594835,Marco Gonzales,70.0,1057,358,64,3.447714285714286,0.17623762376237623,0.04748603351955307,6.0,0.0,0.0,,
572096,Trevor Rosenthal,23.7,381,90,38,2.290211267605634,0.35795454545454547,0.03333333333333333,0.0,0.0,0.0,,
592332,Kevin Gausman,59.3,975,291,79,2.3996348314606744,0.29838709677419356,0.037800687285223365,4.0,0.0,0.0,,
641941,Emilio Pagán,22.0,366,108,23,4.230681818181818,0.24431818181818182,0.046296296296296294,0.0,0.0,0.0,,
502239,Trevor Cahill,24.3,456,112,31,3.6995890410958907,0.2784090909090909,0.05357142857142857,0.0,0.0,0.0,,
657277,Logan Webb,53.0,998,280,46,4.022547169811321,0.20952380952380953,0.03214285714285714,1.0,0.0,0.0,,
621381,Matt Strahm,20.3,308,101,15,4.506065573770492,0.19863013698630136,0.0297029702970297,0.0,0.0,0.0,,
643511,Tyler Rogers,28.3,458,135,27,3.182058823529412,0.24154589371980675,0.007407407407407408,0.0,0.0,0.0,,
656186,Dan Altavilla,20.3,363,96,24,3.8908196721311477,0.2967741935483871,0.052083333333333336,0.0,0.0,0.0,,
592767,Drew Smyly,26.7,482,124,42,1.9496875000000002,0.3185840707964602,0.06451612903225806,0.0,0.0,0.0,,
605288,Adrian Houser,55.0,922,317,44,3.757090909090909,0.20575221238938052,0.031545741324921134,1.0,0.0,0.0,,
650893,Génesis Cabrera,22.3,397,81,32,4.099626865671642,0.32298136645962733,0.04938271604938271,0.0,0.0,0.0,,
642233,Eric Yardley,23.3,410,131,19,3.637857142857143,0.16756756756756758,0.022900763358778626,0.0,0.0,0.0,,
642547,Freddy Peralta,29.3,553,128,47,2.8654545454545457,0.3522267206477733,0.0390625,0.0,0.0,0.0,,
596295,Austin Gomber,28.7,526,142,27,3.9136627906976744,0.22869955156950672,0.014084507042253521,1.0,0.0,0.0,,
474463,Brett Anderson,47.0,752,243,31,3.6079787234042553,0.1893491124260355,0.0411522633744856,4.0,0.0,0.0,,
621107,Zach Eflin,59.0,913,287,69,2.823898305084746,0.21266968325791855,0.041811846689895474,3.0,0.0,0.0,,
571901,Aaron Loup,24.3,341,116,22,3.1645205479452057,0.16470588235294117,0.05172413793103448,0.0,0.0,0.0,,
593576,Héctor Neris,21.7,399,101,27,3.588769230769231,0.3817204301075269,0.039603960396039604,0.0,0.0,0.0,,
676596,Josh Fleming,32.3,470,169,25,3.1100515463917526,0.19130434782608696,0.029585798816568046,1.0,0.0,0.0,,
605400,Aaron Nola,71.3,1148,329,95,2.289439252336449,0.28835489833641403,0.02735562310030395,6.0,0.0,0.0,,
642546,Jonathan Hernández,31.0,497,129,31,3.959677419354839,0.3181818181818182,0.023255813953488372,0.0,0.0,0.0,,
