player_id,player_name,pa,batted_balls,pitches_seen,barrels,r_plus_rbi,xwoba,ev90,chase_rate,sb,hr,r,rbi,avg
614177,Franmil Reyes,245,247,997,19,36.0,0.44518620689655175,105.36000000000001,0.2753623188405797,0,9,0.0,36.0,
543309,Kyle Higashioka,54,72,191,5,10.0,0.38375609756097556,100.98,0.32558139534883723,0,4,0.0,10.0,
458731,Brett Gardner,163,163,670,6,18.0,0.34912999999999994,102.22,0.1710914454277286,0,6,0.0,18.0,
650402,Gleyber Torres,165,173,695,5,21.0,0.34438738738738733,102.0,0.1972972972972973,0,4,0.0,21.0,
570482,Gio Urshela,179,225,649,9,34.0,0.40133834586466166,102.16,0.2852941176470588,0,6,0.0,34.0,
519317,Giancarlo Stanton,98,84,439,10,12.0,0.5421923076923076,111.05000000000001,0.22519083969465647,0,5,0.0,12.0,
572228,Luke Voit,239,296,929,21,56.0,0.4852883435582822,103.75,0.2721649484536082,0,22,0.0,56.0,
467793,Carlos Santana,259,288,1137,11,35.0,0.37529268292682927,101.63,0.16455696202531644,0,8,0.0,35.0,
608070,José Ramírez,258,374,1164,18,48.0,0.3931620111731844,103.35,0.22843450479233227,0,17,0.0,48.0,
514917,César Hernández,265,337,1090,7,21.0,0.3614860335195531,100.74000000000001,0.22603978300180833,0,3,0.0,21.0,
596019,Francisco Lindor,269,397,1135,11,27.0,0.36251515151515146,100.54,0.2976,0,8,0.0,27.0,
543305,Aaron Hicks,215,234,943,9,22.0,0.37317557251908395,103.3,0.152,0,6,0.0,22.0,
592450,Aaron Judge,119,119,504,9,24.0,0.5023,107.22,0.22614840989399293,0,10,0.0,24.0,
518934,DJ LeMahieu,221,297,847,5,28.0,0.37306249999999996,102.38000000000001,0.23990498812351543,0,10,0.0,28.0,
547379,Roberto Pérez,113,104,503,2,5.0,0.35713333333333336,101.3,0.1581196581196581,0,1,0.0,5.0,
605137,Josh Bell,219,233,857,12,22.0,0.36472142857142853,104.4,0.2685370741482966,0,8,0.0,22.0,
592567,Colin Moran,200,247,809,17,25.0,0.4475952380952381,103.5,0.35698924731182796,0,10,0.0,25.0,
663647,Ke'Bryan Hayes,93,123,388,6,12.0,0.432125,104.92,0.27906976744186046,0,5,0.0,12.0,
640458,Óscar Mercado,93,108,366,1,7.0,0.22696721311475407,99.33,0.2692307692307692,0,1,0.0,7.0,
624428,Adam Frazier,230,298,885,7,24.0,0.32304597701149423,98.2,0.24669603524229075,0,7,0.0,24.0,
591741,José Osuna,82,96,308,8,11.0,0.38895161290322583,104.9,0.3051948051948052,0,4,0.0,11.0,
595375,JT Riddle,69,91,244,2,1.0,0.2888269230769231,98.9,0.33587786259541985,0,1,0.0,1.0,
656669,Jordan Luplow,92,122,398,4,8.0,0.30315,100.66000000000003,0.21296296296296297,0,2,0.0,8.0,
570481,Erik González,193,213,661,9,20.0,0.374796992481203,102.68,0.3514285714285714,0,3,0.0,20.0,
668804,Bryan Reynolds,208,248,863,13,20.0,0.3765078125,103.03,0.2769556025369979,0,7,0.0,20.0,
608577,Nomar Mazara,149,176,611,7,16.0,0.3688478260869565,103.1,0.33534743202416917,0,1,0.0,16.0,
429665,Edwin Encarnación,181,202,791,14,20.0,0.3479056603773585,102.82000000000001,0.29854368932038833,0,10,0.0,20.0,
623520,David Bote,145,149,599,9,29.0,0.3918953488372093,104.8,0.21656050955414013,0,7,0.0,29.0,
605170,Víctor Caratini,131,142,541,3,16.0,0.3247176470588235,102.7,0.20557491289198607,0,1,0.0,16.0,
595879,Javier Báez,235,249,909,12,28.0,0.37404794520547946,103.64,0.38593155893536124,0,8,0.0,28.0,
592178,Kris Bryant,148,178,600,5,14.0,0.3275384615384615,99.95,0.23824451410658307,0,4,0.0,14.0,
656941,Kyle Schwarber,223,253,955,14,25.0,0.4289590163934426,104.2,0.27798507462686567,0,11,0.0,25.0,
457727,Cameron Maybin,101,116,398,4,7.0,0.3461044776119403,100.5,0.21,0,1,0.0,7.0,
663538,Nico Hoerner,126,166,523,1,13.0,0.29034117647058827,98.5,0.3249097472924188,0,0,0.0,13.0,
543401,Jason Kipnis,136,148,593,7,17.0,0.32785333333333333,99.76,0.23322683706070288,0,3,0.0,17.0,
592348,Niko Goodrum,179,180,775,9,20.0,0.36827173913043476,100.81,0.26128266033254155,0,5,0.0,20.0,
663662,Daz Cameron,59,71,237,1,3.0,0.2960789473684211,102.4,0.3418803418803419,0,0,0.0,3.0,
622682,Víctor Reyes,213,287,810,6,17.0,0.38281410256410253,100.06000000000002,0.4168564920273349,0,4,0.0,17.0,
521692,Salvador Pérez,156,207,563,16,32.0,0.5274159292035399,102.94,0.43478260869565216,0,11,0.0,32.0,
609275,Adalberto Mondesí,234,240,847,11,22.0,0.33340000000000003,103.02,0.350109409190372,0,6,0.0,22.0,
593160,Whit Merrifield,265,375,996,11,34.0,0.34822685185185187,98.12,0.27984344422700586,0,9,0.0,34.0,
670032,Nicky Lopez,192,237,749,2,13.0,0.3038015267175573,97.94,0.2519893899204244,0,1,0.0,13.0,
670623,Isaac Paredes,108,138,449,0,6.0,0.2830666666666667,101.29,0.24786324786324787,0,1,0.0,6.0,
593528,Jorge Bonifacio,95,123,370,2,17.0,0.3052295081967213,96.66,0.3401015228426396,0,2,0.0,17.0,
658668,Edward Olivares,101,137,402,4,11.0,0.34770833333333334,99.9,0.32367149758454106,0,3,0.0,11.0,
643436,Ryan McBroom,85,89,363,7,11.0,0.44525490196078427,102.72,0.31527093596059114,0,6,0.0,11.0,
641531,Hunter Dozier,186,187,725,9,12.0,0.3757614678899082,103.28,0.24444444444444444,0,6,0.0,12.0,
596748,Maikel Franco,243,318,944,11,41.0,0.34387700534759363,104.66,0.32761904761904764,0,8,0.0,41.0,
621514,Christin Stewart,100,118,387,7,9.0,0.3577049180327868,100.94999999999999,0.3300970873786408,0,3,0.0,9.0,
460086,Alex Gordon,185,232,707,4,12.0,0.3276349206349206,100.58,0.23978201634877383,0,4,0.0,12.0,
660271,Shohei Ohtani,175,198,739,11,25.0,0.4072135922330097,101.58000000000001,0.24175824175824176,0,7,0.0,25.0,
621493,Taylor Ward,102,120,391,3,6.0,0.3845454545454546,103.01,0.24175824175824176,0,0,0.0,6.0,
665120,Jared Walsh,108,137,393,11,26.0,0.3921149425287357,104.84,0.3316582914572864,0,9,0.0,26.0,
571771,Enrique Hernández,148,186,556,8,20.0,0.3415871559633028,102.75,0.3006993006993007,0,5,0.0,20.0,
621035,Chris Taylor,215,224,858,15,38.0,0.4440384615384615,102.91000000000001,0.17312072892938496,0,8,0.0,38.0,
669257,Will Smith,136,172,610,12,27.0,0.43275268817204304,102.57,0.15286624203821655,0,8,0.0,27.0,
664058,David Fletcher,230,283,906,1,18.0,0.30953513513513514,95.5,0.25526932084309134,0,3,0.0,18.0,
666158,Gavin Lux,69,81,277,3,8.0,0.30597727272727276,99.5,0.2158273381294964,0,3,0.0,8.0,
621458,Edwin Ríos,83,83,293,8,17.0,0.49389655172413793,104.64,0.3333333333333333,0,8,0.0,17.0,
608369,Corey Seager,232,292,807,28,44.0,0.49698850574712644,105.79,0.3026634382566586,0,15,0.0,44.0,
572041,AJ Pollock,210,240,746,16,36.0,0.4169602649006623,102.83,0.2991913746630728,0,16,0.0,36.0,
592626,Joc Pederson,138,152,550,9,17.0,0.40172093023255817,106.28999999999999,0.28368794326241137,0,7,0.0,17.0,
457708,Justin Upton,166,189,682,9,22.0,0.39232380952380946,104.56000000000002,0.22188449848024316,0,9,0.0,22.0,
621532,Anthony Bemboom,61,63,223,1,5.0,0.29539473684210527,98.06,0.22641509433962265,0,3,0.0,5.0,
666176,Jo Adell,132,132,547,3,8.0,0.346223880597015,106.1,0.3412969283276451,0,3,0.0,8.0,
605131,Austin Barnes,104,114,390,1,9.0,0.2731076923076923,101.26,0.16304347826086957,0,1,0.0,9.0,
571970,Max Muncy,248,251,1100,18,30.0,0.4127931034482759,102.2,0.15916955017301038,0,12,0.0,30.0,
457759,Justin Turner,175,201,681,14,25.0,0.43137096774193545,101.5,0.18895348837209303,0,4,0.0,25.0,
501303,Ehire Adrianza,101,135,406,2,5.0,0.29915384615384616,98.22,0.24390243902439024,0,0,0.0,5.0,
519058,Mike Moustakas,162,213,660,10,27.0,0.3826380952380952,101.9,0.29545454545454547,0,8,0.0,27.0,
553993,Eugenio Suárez,230,256,999,19,39.0,0.4312272727272727,102.9,0.23992673992673993,0,15,0.0,39.0,
458015,Joey Votto,222,240,923,13,23.0,0.4066153846153846,100.61,0.1728395061728395,0,11,0.0,23.0,
592206,Nick Castellanos,241,286,966,24,35.0,0.4924630872483222,101.65,0.35855855855855856,0,14,0.0,35.0,
571466,Tucker Barnhart,110,125,436,5,13.0,0.38425714285714285,96.04,0.2345132743362832,0,5,0.0,13.0,
592200,Curt Casali,93,104,413,3,8.0,0.3628297872340426,98.34,0.19534883720930232,0,6,0.0,8.0,
520471,Freddy Galvis,159,183,618,5,16.0,0.31486363636363635,98.28,0.2674772036474164,0,7,0.0,16.0,
595909,Jake Cave,123,127,504,3,15.0,0.37317391304347824,99.62,0.31343283582089554,0,4,0.0,15.0,
608385,Jesse Winker,183,199,783,14,24.0,0.4800097087378641,102.80000000000001,0.1937799043062201,0,12,0.0,24.0,
673451,Shogo Akiyama,183,250,821,1,9.0,0.3096333333333333,95.93,0.23529411764705882,0,0,0.0,9.0,
